순번,상호명,수거종류,수거방법,수거장소(주소),장소구분,수거비용
11196,한마음타운,중소폐가전,수거함 설치,대구 달서구 선원남로 151 ,공동주택(아파트 등),무상
11197,한실들마을 2차,중소폐가전,수거함 설치,대구 달서구 한실로 49 ,공동주택(아파트 등),무상
11198,고산노변타운,중소폐가전,수거함 설치,대구 수성구 시지로 55 ,공동주택(아파트 등),무상
11199,노변대백,중소폐가전,수거함 설치,대구 수성구 노변로 11 ,공동주택(아파트 등),무상
11200,노변동 수성월드메르디앙,중소폐가전,수거함 설치,대구 수성구 노변로 55 ,공동주택(아파트 등),무상
11201,노변동서우방,중소폐가전,수거함 설치,대구 수성구 노변공원로 22 ,공동주택(아파트 등),무상
11202,노변청구타운,중소폐가전,수거함 설치,대구 수성구 시지로 21 ,공동주택(아파트 등),무상
11203,대곡강산타운,중소폐가전,수거함 설치,대구 달서구 도원로 45 ,공동주택(아파트 등),무상
11204,대곡역 화성파크드림,중소폐가전,수거함 설치,대구 달서구 달서대로 41 ,공동주택(아파트 등),무상
11205,대곡주공9단지 아람마을,중소폐가전,수거함 설치,대구 달서구 한실로 30 ,공동주택(아파트 등),무상
11206,대성스카이렉스,중소폐가전,수거함 설치,대구 달서구 월배로 80 ,공동주택(아파트 등),무상
11207,래미안수성,중소폐가전,수거함 설치,대구 수성구 상록로 69 ,공동주택(아파트 등),무상
11208,만촌태왕리더스,중소폐가전,수거함 설치,대구 수성구 무열로 47 ,공동주택(아파트 등),무상
11209,범물보성타운,중소폐가전,수거함 설치,대구 수성구 지범로39길 56 ,공동주택(아파트 등),무상
11210,범물영남보성아파트,중소폐가전,수거함 설치,대구 수성구 용학로 316 ,공동주택(아파트 등),무상
11211,범물하이츠아파트,중소폐가전,수거함 설치,대구 수성구 용학로 336 ,공동주택(아파트 등),무상
11212,범어월드메르디앙웨스턴카운티,중소폐가전,수거함 설치,대구 수성구 범어천로 200 ,공동주택(아파트 등),무상
11213,범어월드메르디앙이스턴카운티,중소폐가전,수거함 설치,대구 수성구 범어천로 190 ,공동주택(아파트 등),무상
11214,범어태왕아너스,중소폐가전,수거함 설치,대구 수성구 상록로 41 ,공동주택(아파트 등),무상
11215,삼우1차수성타운,중소폐가전,수거함 설치,대구 수성구 달구벌대로456길 19 ,공동주택(아파트 등),무상
11216,상인동화태왕한양타운,중소폐가전,수거함 설치,대구 달서구 상인서로 94 ,공동주택(아파트 등),무상
11217,상인한서타운,중소폐가전,수거함 설치,대구 달서구 상화북로 195 ,공동주택(아파트 등),무상
11218,성당두산위브,중소폐가전,수거함 설치,대구 달서구 당산로 82 ,공동주택(아파트 등),무상
11219,성당래미안e편한세상 3단지,중소폐가전,수거함 설치,대구 달서구 장기로 127 ,공동주택(아파트 등),무상
11220,성당우방아파트,중소폐가전,수거함 설치,대구 달서구 구마로 171 ,공동주택(아파트 등),무상
11221,성당포스코더샵,중소폐가전,수거함 설치,대구 달서구 장기로 115 ,공동주택(아파트 등),무상
11222,성서6-1주공,중소폐가전,수거함 설치,대구 달서구 성지로 35 ,공동주택(아파트 등),무상
11223,성서주공2단지,중소폐가전,수거함 설치,대구 달서구 신당로 55 ,공동주택(아파트 등),무상
11224,수성그린타운,중소폐가전,수거함 설치,대구 수성구 달구벌대로458길 17 ,공동주택(아파트 등),무상
11225,수성동양엘레브,중소폐가전,수거함 설치,대구 수성구 명덕로73길 40 ,공동주택(아파트 등),무상
11226,수성롯데캐슬더퍼스트1단지,중소폐가전,수거함 설치,대구 수성구 수성로69길 70 ,공동주택(아파트 등),무상
11227,수성롯데캐슬더퍼스트2단지,중소폐가전,수거함 설치,대구 수성구 수성로69길 65 ,공동주택(아파트 등),무상
11228,수성롯데캐슬더퍼스트3단지,중소폐가전,수거함 설치,대구 수성구 수성로69길 41 ,공동주택(아파트 등),무상
11229,수성보성타운,중소폐가전,수거함 설치,대구 수성구 수성로412 ,공동주택(아파트 등),무상
11230,수성태왕하이츠리버뷰,중소폐가전,수거함 설치,대구 수성구 달구벌대로454길 9 ,공동주택(아파트 등),무상
11231,시지대백,중소폐가전,수거함 설치,대구 수성구 달구벌대로625길 21 ,공동주택(아파트 등),무상
11232,시지월드메르디앙,중소폐가전,수거함 설치,대구 수성구 천을로 70 ,공동주택(아파트 등),무상
11233,시지태왕아너스,중소폐가전,수거함 설치,대구 수성구 천을로 91 ,공동주택(아파트 등),무상
11234,신세계타운,중소폐가전,수거함 설치,대구 수성구 신천동로 320 ,공동주택(아파트 등),무상
11235,아이프라임시지,중소폐가전,수거함 설치,대구 수성구 달구벌대로 3110 ,공동주택(아파트 등),무상
11236,오성아파트,중소폐가전,수거함 설치,대구 수성구 고모로33길 100 ,공동주택(아파트 등),무상
11237,와룡타운,중소폐가전,수거함 설치,대구 달서구 이곡동로 32 ,공동주택(아파트 등),무상
11238,용산1차서한화성타운,중소폐가전,수거함 설치,대구 달서구 장산로 10 ,공동주택(아파트 등),무상
11239,우방오성타운,중소폐가전,수거함 설치,대구 수성구 신천동로 380 ,공동주택(아파트 등),무상
11240,우방한가람타운,중소폐가전,수거함 설치,대구 수성구 명덕로 368 ,공동주택(아파트 등),무상
11241,유성푸르나임,중소폐가전,수거함 설치,대구 수성구 수성로75길 16 ,공동주택(아파트 등),무상
11242,이편한세상범어,중소폐가전,수거함 설치,대구 수성구 들안로78길 45 ,공동주택(아파트 등),무상
11243,제림은탑,중소폐가전,수거함 설치,대구 수성구 천을로 49 ,공동주택(아파트 등),무상
11244,죽전그린빌,중소폐가전,수거함 설치,대구 달서구 와룡로53길 40 ,공동주택(아파트 등),무상
11245,청구성조타운,중소폐가전,수거함 설치,대구 수성구 국채보상로 846 ,공동주택(아파트 등),무상
11246,청구전원타운,중소폐가전,수거함 설치,대구 수성구 시지로 45 ,공동주택(아파트 등),무상
11247,한양 은하,중소폐가전,수거함 설치,대구 달서구 상화북로 137 ,공동주택(아파트 등),무상
11248,화성쌍용타운,중소폐가전,수거함 설치,대구 수성구 수성로411 ,공동주택(아파트 등),무상
11249,가든하이츠1단지,중소폐가전,수거함 설치,대구 수성구 범어로 45 ,공동주택(아파트 등),무상
11250,경남타운,중소폐가전,수거함 설치,대구 수성구 범어로 27 ,공동주택(아파트 등),무상
11251,궁전맨션,중소폐가전,수거함 설치,대구 수성구 동대구로 274 ,공동주택(아파트 등),무상
11252,누리빌데시앙,중소폐가전,수거함 설치,대구 수성구 국채보상로1019 ,공동주택(아파트 등),무상
11253,대구시지푸르지오 ,중소폐가전,수거함 설치,대구 수성구 달구벌대로661길 7 ,공동주택(아파트 등),무상
11254,대림이편한세상,중소폐가전,수거함 설치,대구 수성구 들안로73길50-7 ,공동주택(아파트 등),무상
11255,럭키골든,중소폐가전,수거함 설치,대구 수성구 효행로24 ,공동주택(아파트 등),무상
11256,매호동서타운2차아파트,중소폐가전,수거함 설치,대구 수성구 달구벌대로641길 8 ,공동주택(아파트 등),무상
11257,매호동한일유앤아이,중소폐가전,수거함 설치,대구 수성구 고산로 162 ,공동주택(아파트 등),무상
11258,매호협화타운,중소폐가전,수거함 설치,대구 수성구 천을로 181 ,공동주택(아파트 등),무상
11259,메트로1단지,중소폐가전,수거함 설치,대구 수성구 동원로135 ,공동주택(아파트 등),무상
11260,메트로2단지,중소폐가전,수거함 설치,대구 수성구 동원로109 ,공동주택(아파트 등),무상
11261,메트로3단지,중소폐가전,수거함 설치,대구 수성구 동원로110 ,공동주택(아파트 등),무상
11262,메트로5단지,중소폐가전,수거함 설치,대구 수성구 동원로100 ,공동주택(아파트 등),무상
11263,"범물(창신, 태성, 한라)맨션",중소폐가전,수거함 설치,대구 수성구 용학로 272 ,공동주택(아파트 등),무상
11264,범물삼주타운,중소폐가전,수거함 설치,대구 수성구 범안로8길 35 ,공동주택(아파트 등),무상
11265,범물서한화성타운,중소폐가전,수거함 설치,대구 수성구 지범로40길 11 ,공동주택(아파트 등),무상
11266,범물에덴타운,중소폐가전,수거함 설치,대구 수성구 지범로40길 6 ,공동주택(아파트 등),무상
11267,범물우방미진하이츠,중소폐가전,수거함 설치,대구 수성구 지범로 290 ,공동주택(아파트 등),무상
11268,범물청아타운,중소폐가전,수거함 설치,대구 수성구 범안로 40 ,공동주택(아파트 등),무상
11269,범어SK뷰,중소폐가전,수거함 설치,대구 수성구 범어로 75 ,공동주택(아파트 등),무상
11270,범어라온프라이빗2차,중소폐가전,수거함 설치,대구 수성구 청호로 438 ,공동주택(아파트 등),무상
11271,범어삼성쉐르빌,중소폐가전,수거함 설치,대구 수성구 청호로 426 ,공동주택(아파트 등),무상
11272,범어삼환나우빌,중소폐가전,수거함 설치,대구 수성구 범어천로197 ,공동주택(아파트 등),무상
11273,보성송정타운,중소폐가전,수거함 설치,대구 수성구 지범로46길 43 ,공동주택(아파트 등),무상
11274,브라운스톤범어,중소폐가전,수거함 설치,대구 수성구 동대구로 354 ,공동주택(아파트 등),무상
11275,빌리브범어,중소폐가전,수거함 설치,대구 수성구 청호로 418 ,공동주택(아파트 등),무상
11276,송원맨션,중소폐가전,수거함 설치,대구 수성구 파동로 223 ,공동주택(아파트 등),무상
11277,수성못코오롱하늘채,중소폐가전,수거함 설치,대구 수성구 파동로 222 ,공동주택(아파트 등),무상
11278,수성아이파크,중소폐가전,수거함 설치,대구 수성구 파동로22길 15 ,공동주택(아파트 등),무상
11279,시지2차사월보성,중소폐가전,수거함 설치,대구 수성구 욱수천로 133 ,공동주택(아파트 등),무상
11280,시지3차서한이다음,중소폐가전,수거함 설치,대구 수성구 달구벌대로669길 20-20 ,공동주택(아파트 등),무상
11281,시지누리타운,중소폐가전,수거함 설치,대구 수성구 달구벌대로637길 21 ,공동주택(아파트 등),무상
11282,시지두레타운,중소폐가전,수거함 설치,대구 수성구 천을로 131 ,공동주택(아파트 등),무상
11283,시지서한타운2차,중소폐가전,수거함 설치,대구 수성구 천을로31길 8 ,공동주택(아파트 등),무상
11284,시지우방하이츠,중소폐가전,수거함 설치,대구 수성구 달구벌대로645길 22 ,공동주택(아파트 등),무상
11285,시지태왕하이츠1차,중소폐가전,수거함 설치,대구 수성구 달구벌대로647길 16 ,공동주택(아파트 등),무상
11286,시지한신휴플러스,중소폐가전,수거함 설치,대구 수성구 달구벌대로669길 50 ,공동주택(아파트 등),무상
11287,우방범어2차,중소폐가전,수거함 설치,대구 수성구 동대구로 226 ,공동주택(아파트 등),무상
11288,우방사랑마을,중소폐가전,수거함 설치,대구 수성구 달구벌대로2317 ,공동주택(아파트 등),무상
11289,지산리더스아파트,중소폐가전,수거함 설치,대구 수성구 지산로5 ,공동주택(아파트 등),무상
11290,지산목련아파트,중소폐가전,수거함 설치,대구 수성구 용학로 42길 13 ,공동주택(아파트 등),무상
11291,지산보성맨션,중소폐가전,수거함 설치,대구 수성구 지범로 22길 10 ,공동주택(아파트 등),무상
11292,지산영남맨션,중소폐가전,수거함 설치,대구 수성구 지산로 31 ,공동주택(아파트 등),무상
11293,지산화성맨션,중소폐가전,수거함 설치,대구 수성구 용학로35길 62 ,공동주택(아파트 등),무상
11294,청구푸른마을,중소폐가전,수거함 설치,대구 수성구 동대구로 240 ,공동주택(아파트 등),무상
11295,청구호반맨션,중소폐가전,수거함 설치,대구 수성구 용학로 46길 40 ,공동주택(아파트 등),무상
11296,코오롱하늘채수,중소폐가전,수거함 설치,대구 수성구 범어천로 126 ,공동주택(아파트 등),무상
11297,태영데시앙,중소폐가전,수거함 설치,대구 수성구 들안로360 ,공동주택(아파트 등),무상
11298,태왕유성하이빌,중소폐가전,수거함 설치,대구 수성구 동대구로 250 ,공동주택(아파트 등),무상
11299,태왕하이츠2차,중소폐가전,수거함 설치,대구 수성구 천을로 170 ,공동주택(아파트 등),무상
11300,현대청림타운,중소폐가전,수거함 설치,대구 수성구 지범로54길 15 ,공동주택(아파트 등),무상
11301,화성파크스위트,중소폐가전,수거함 설치,대구 수성구 화랑로34길141 ,공동주택(아파트 등),무상
11302,SD아이프라임강북아파트,중소폐가전,수거함 설치,"대구 북구 칠곡중앙대로125길 7 (읍내동, SD아이프라임강북아파트) ",공동주택(아파트 등),무상
11303,강북협성휴포레,중소폐가전,수거함 설치,대구 북구 태암남로 60 ,공동주택(아파트 등),무상
11304,녹원맨션,중소폐가전,수거함 설치,대구 수성구 무학로 187 ,공동주택(아파트 등),무상
11305,대한동아침산2차무지개아파트,중소폐가전,수거함 설치,대구 북구 침산로21길10 ,공동주택(아파트 등),무상
11306,동화골든빌,중소폐가전,수거함 설치,대구 북구 동천로 156 ,공동주택(아파트 등),무상
11307,동화훼미리아파트,중소폐가전,수거함 설치,대구 북구 칠곡중앙대로95길 11 ,공동주택(아파트 등),무상
11308,명성푸르지오,중소폐가전,수거함 설치,대구 북구 침산로153 ,공동주택(아파트 등),무상
11309,복현광명,중소폐가전,수거함 설치,대구 북구 동북로65길 13 ,공동주택(아파트 등),무상
11310,복현명문세가1단지,중소폐가전,수거함 설치,대구 북구 복현로 71 ,공동주택(아파트 등),무상
11311,복현명문세가2단지,중소폐가전,수거함 설치,대구 북구 복현로 50 ,공동주택(아파트 등),무상
11312,복현현대맨션,중소폐가전,수거함 설치,대구 북구 복현로 115 ,공동주택(아파트 등),무상
11313,복현화성타운,중소폐가전,수거함 설치,대구 북구 복현로 173 ,공동주택(아파트 등),무상
11314,부영그린타운,중소폐가전,수거함 설치,대구 북구 동천로24길 12 ,공동주택(아파트 등),무상
11315,산호한양아파트,중소폐가전,수거함 설치,"대구 북구 대천로7길 40 (읍내동, 산호한양아파트) ",공동주택(아파트 등),무상
11316,서한청산맨션,중소폐가전,수거함 설치,대구 수성구 지범로21길 15 ,공동주택(아파트 등),무상
11317,선학맨션,중소폐가전,수거함 설치,대구 북구 성북로50 ,공동주택(아파트 등),무상
11318,옥석타운,중소폐가전,수거함 설치,대구 북구 침산남로31길 11 ,공동주택(아파트 등),무상
11319,지산5단지아파트,중소폐가전,수거함 설치,대구 수성구 용학로 325 ,공동주택(아파트 등),무상
11320,지산서한이다음,중소폐가전,수거함 설치,대구 수성구 용학로 313 ,공동주택(아파트 등),무상
11321,지산에덴타운,중소폐가전,수거함 설치,대구 수성구 용학로 223 ,공동주택(아파트 등),무상
11322,지산우방타운,중소폐가전,수거함 설치,대구 수성구 지산로32 ,공동주택(아파트 등),무상
11323,지산타운,중소폐가전,수거함 설치,대구 수성구 용학로 303 ,공동주택(아파트 등),무상
11324,지산한라타운,중소폐가전,수거함 설치,대구 수성구 지범로22길 9 ,공동주택(아파트 등),무상
11325,지산현대맨션,중소폐가전,수거함 설치,대구 수성구 지범로 22길 20 ,공동주택(아파트 등),무상
11326,칠곡2차보성서한타운,중소폐가전,수거함 설치,대구 북구 팔거천동로 104 ,공동주택(아파트 등),무상
11327,칠곡3차보성타운,중소폐가전,수거함 설치,"대구 북구 칠곡중앙대로126길 7-12 (읍내동, 칠곡3차보성타운) ",공동주택(아파트 등),무상
11328,칠곡3차화성타운,중소폐가전,수거함 설치,대구 북구 대천로 101 ,공동주택(아파트 등),무상
11329,칠곡건영아파트,중소폐가전,수거함 설치,대구 북구 구암로 32길 15 ,공동주택(아파트 등),무상
11330,칠곡공작한양아파트,중소폐가전,수거함 설치,"대구 북구 구암로21길 38 (읍내동, 칠곡공작한양아파트) ",공동주택(아파트 등),무상
11331,칠곡네스빌,중소폐가전,수거함 설치,대구 북구 동천로 155 ,공동주택(아파트 등),무상
11332,칠곡럭키아파트,중소폐가전,수거함 설치,"대구 북구 팔거천서로 181 (읍내동, 칠곡럭키아파트) ",공동주택(아파트 등),무상
11333,칠곡목련아파트,중소폐가전,수거함 설치,"대구 북구 구암로15길 38 (읍내동, 칠곡목련아파트) ",공동주택(아파트 등),무상
11334,칠곡미래타운,중소폐가전,수거함 설치,대구 북구 팔거천동로 52 ,공동주택(아파트 등),무상
11335,칠곡보성맨션,중소폐가전,수거함 설치,"대구 북구 구암로21길 26 (읍내동, 칠곡보성맨션) ",공동주택(아파트 등),무상
11336,칠곡부영6단지아파트,중소폐가전,수거함 설치,대구 북구 구암로 49길 24 ,공동주택(아파트 등),무상
11337,칠곡서한3차 타운,중소폐가전,수거함 설치,대구 북구 구암로 32길 14 ,공동주택(아파트 등),무상
11338,칠곡영남2차아파트,중소폐가전,수거함 설치,대구 북구 팔거천동로24길 40 ,공동주택(아파트 등),무상
11339,칠곡영남네오빌아트,중소폐가전,수거함 설치,대구 북구 동천로 97 ,공동주택(아파트 등),무상
11340,칠곡우방타운,중소폐가전,수거함 설치,"대구 북구 칠곡중앙대로115길 24 (읍내동, 칠곡우방타운) ",공동주택(아파트 등),무상
11341,칠곡코스모스한양아파트,중소폐가전,수거함 설치,"대구 북구 구암로21길 6 (읍내동, 칠곡코스모스한양아파트) ",공동주택(아파트 등),무상
11342,칠곡한서타운,중소폐가전,수거함 설치,"대구 북구 동암로7길 39 (읍내동, 칠곡한서타운) ",공동주택(아파트 등),무상
11343,칠곡한신아파트,중소폐가전,수거함 설치,대구 북구 관음로 50 ,공동주택(아파트 등),무상
11344,칠곡현대아파트,중소폐가전,수거함 설치,"대구 북구 대천로7길 26 (읍내동, 칠곡현대아파트) ",공동주택(아파트 등),무상
11345,침산2차청구타운,중소폐가전,수거함 설치,대구 북구 침산남로19길8 ,공동주택(아파트 등),무상
11346,침산3차푸르지오,중소폐가전,수거함 설치,대구 북구 침산남로 130 ,공동주택(아파트 등),무상
11347,침산동2차쌍용예가,중소폐가전,수거함 설치,대구 북구 성북로9길12 ,공동주택(아파트 등),무상
11348,침산제일아파트,중소폐가전,수거함 설치,대구 북구 옥산로17길50 ,공동주택(아파트 등),무상
11349,침산청구타운,중소폐가전,수거함 설치,대구 북구 침산남로19길9 ,공동주택(아파트 등),무상
11350,태왕아너스복현,중소폐가전,수거함 설치,대구 북구 복현로 105 ,공동주택(아파트 등),무상
11351,태전삼성아파트,중소폐가전,수거함 설치,대구 북구 칠곡중앙대로52길 20 ,공동주택(아파트 등),무상
11352,태전우방미진타운아파트,중소폐가전,수거함 설치,대구 북구 칠곡중앙대로52길 46 ,공동주택(아파트 등),무상
11353,태전휴먼시아1단지,중소폐가전,수거함 설치,대구 북구 매전로 73 ,공동주택(아파트 등),무상
11354,학정역효성해링턴플레이스,중소폐가전,수거함 설치,"대구 북구 관음로 295 (읍내동, 학정역효성해링턴플레이스) ",공동주택(아파트 등),무상
11355,화성센트럴파크,중소폐가전,수거함 설치,대구 북구 대천로 100 ,공동주택(아파트 등),무상
11356,각산영 더뉴클래스2차,중소폐가전,수거함 설치,대구 동구 반야월로360 ,공동주택(아파트 등),무상
11357,각산태영데시앙,중소폐가전,수거함 설치,대구 동구 반야월북로123 ,공동주택(아파트 등),무상
11358,각산푸르지오1단지,중소폐가전,수거함 설치,대구 동구 경안로824 ,공동주택(아파트 등),무상
11359,각산푸르지오2단지,중소폐가전,수거함 설치,대구 동구 경안로822 ,공동주택(아파트 등),무상
11360,강변코오롱하늘채,중소폐가전,수거함 설치,대구 남구 봉덕로 134 ,공동주택(아파트 등),무상
11361,금호서한이다음,중소폐가전,수거함 설치,대구 북구 한강로 17 ,공동주택(아파트 등),무상
11362,내당삼익맨션,중소폐가전,수거함 설치,대구 서구 서대구로 25 ,공동주택(아파트 등),무상
11363,대구 율하숲,중소폐가전,수거함 설치,대구 동구 금호강변로3길 35 ,공동주택(아파트 등),무상
11364,대구금호LH천년나무1단지,중소폐가전,수거함 설치,대구 북구 한강로 55 ,공동주택(아파트 등),무상
11365,대구금호스타힐스NHF6단지,중소폐가전,수거함 설치,대구 북구 내곡로 70 ,공동주택(아파트 등),무상
11366,대구혁신LH5단지,중소폐가전,수거함 설치,대구 동구 과학로45 ,공동주택(아파트 등),무상
11367,대구혁신LH천년나무3단지,중소폐가전,수거함 설치,대구 동구 과학로13길30 ,공동주택(아파트 등),무상
11368,대구혁신도시서한이다음2차,중소폐가전,수거함 설치,대구 동구 이노밸리로29길34 ,공동주택(아파트 등),무상
11369,대현e-편한세상,중소폐가전,수거함 설치,대구 북구 대현로10길 82 (대현동) ,공동주택(아파트 등),무상
11370,대현뜨란채,중소폐가전,수거함 설치,대구 북구 대현남로 28 (대현동) ,공동주택(아파트 등),무상
11371,동촌강나루타운,중소폐가전,수거함 설치,대구 동구 효동로108 ,공동주택(아파트 등),무상
11372,동화해오름타운,중소폐가전,수거함 설치,대구 동구 동호로89 ,공동주택(아파트 등),무상
11373,보성상아,중소폐가전,수거함 설치,대구 남구 명덕로 236 ,공동주택(아파트 등),무상
11374,봉무청구새들마을,중소폐가전,수거함 설치,대구 동구 팔공로322-5 ,공동주택(아파트 등),무상
11375,상록아이투빌,중소폐가전,수거함 설치,대구 동구 동호로47 ,공동주택(아파트 등),무상
11376,성광우방타운,중소폐가전,수거함 설치,대구 북구 호암로 20 ,공동주택(아파트 등),무상
11377,신서그린빌,중소폐가전,수거함 설치,대구 동구 반야월북로251 ,공동주택(아파트 등),무상
11378,신서청구,중소폐가전,수거함 설치,대구 동구 반야월북로55길19 ,공동주택(아파트 등),무상
11379,신서퀸덤,중소폐가전,수거함 설치,대구 동구 신서로72 ,공동주택(아파트 등),무상
11380,신암뜨란채,중소폐가전,수거함 설치,대구 동구 아양로7길12 ,공동주택(아파트 등),무상
11381,신암보성아파트,중소폐가전,수거함 설치,대구 동구 큰고개로23 ,공동주택(아파트 등),무상
11382,신천가람타운,중소폐가전,수거함 설치,대구 동구 신암로16길33 ,공동주택(아파트 등),무상
11383,신천휴먼시아5단지,중소폐가전,수거함 설치,대구 동구 동부로26 ,공동주택(아파트 등),무상
11384,안심역서원프레시빌,중소폐가전,수거함 설치,대구 동구 안심로477 ,공동주택(아파트 등),무상
11385,안심역우방아이유쉘,중소폐가전,수거함 설치,대구 동구 금강로21길10 ,공동주택(아파트 등),무상
11386,오페라삼정그린코아더베스트,중소폐가전,수거함 설치,대구 북구 침산로 100 ,공동주택(아파트 등),무상
11387,오페라코오롱하늘채,중소폐가전,수거함 설치,대구 북구 중앙대로 540 ,공동주택(아파트 등),무상
11388,왕산우방타운,중소폐가전,수거함 설치,대구 동구 파계로6길30 ,공동주택(아파트 등),무상
11389,우방강촌2차,중소폐가전,수거함 설치,대구 동구 화랑로80길9 ,공동주택(아파트 등),무상
11390,율하류먼시아8단지,중소폐가전,수거함 설치,대구 동구 율하서로85 ,공동주택(아파트 등),무상
11391,율하류먼시아8단지,중소폐가전,수거함 설치,대구 동구 안심로22길75 ,공동주택(아파트 등),무상
11392,율하휴먼시아10단지,중소폐가전,수거함 설치,대구 동구 율하동로8길16 ,공동주택(아파트 등),무상
11393,율하휴먼시아11단지,중소폐가전,수거함 설치,대구 동구 율하동로19 ,공동주택(아파트 등),무상
11394,율하휴먼시아6단지,중소폐가전,수거함 설치,대구 동구 안심로16길45 ,공동주택(아파트 등),무상
11395,이시아폴리스더샵4차,중소폐가전,수거함 설치,대구 동구 팔공로53길40 ,공동주택(아파트 등),무상
11396,이천주공2단지,중소폐가전,수거함 설치,대구 남구 희망로 57 ,공동주택(아파트 등),무상
11397,중리롯데캐슬아파트,중소폐가전,수거함 설치,대구 서구 국채보상로34길 12 ,공동주택(아파트 등),무상
11398,칠곡중앙한신아파트,중소폐가전,수거함 설치,대구 북구 영송로 85 ,공동주택(아파트 등),무상
11399,칠성휴먼시아(대구역 서희스타힐스),중소폐가전,수거함 설치,대구 북구 칠성남로 101 ,공동주택(아파트 등),무상
11400,태왕그린힐즈,중소폐가전,수거함 설치,대구 동구 파계로46 ,공동주택(아파트 등),무상
11401,태왕메트로시티,중소폐가전,수거함 설치,대구 동구 동북로500 ,공동주택(아파트 등),무상
11402,태전우방타운1차아파트,중소폐가전,수거함 설치,대구 북구 매천로 220 ,공동주택(아파트 등),무상
11403,평리청구아파트,중소폐가전,수거함 설치,대구 서구 서대구로 77 ,공동주택(아파트 등),무상
11404,평리푸르지오,중소폐가전,수거함 설치,대구 서구 국채보상로50길 20 ,공동주택(아파트 등),무상
11405,현대하이페리온,중소폐가전,수거함 설치,대구 동구 국채보상로861 ,공동주택(아파트 등),무상
11406,화성명산타운,중소폐가전,수거함 설치,대구 동구 파계로22길7 ,공동주택(아파트 등),무상
11407,SM안아주아파트,중소폐가전,수거함 설치,대구 동구 안심로16길29 ,공동주택(아파트 등),무상
11408,e-편한세상 세계육상선수촌2단지,중소폐가전,수거함 설치,대구 동구 안심로16길71 ,공동주택(아파트 등),무상
11409,강변동서마을,중소폐가전,수거함 설치,대구 동구 화랑로100길17 ,공동주택(아파트 등),무상
11410,개신삼익1차아파트,중소폐가전,수거함 설치,충북 청주시 서원구 예체로7번길 48 (개신동) ,공동주택(아파트 등),무상
11411,건영캐스빌,중소폐가전,수거함 설치,대구 동구 신암남로50 ,공동주택(아파트 등),무상
11412,극동스타클래스남산,중소폐가전,수거함 설치,대구 중구 남산로 30 ,공동주택(아파트 등),무상
11413,금사리하이빌,중소폐가전,수거함 설치,대구 동구 해동로254 ,공동주택(아파트 등),무상
11414,남산역화성파크드림,중소폐가전,수거함 설치,대구 중구 남산로7길 7 ,공동주택(아파트 등),무상
11415,대경넥스빌,중소폐가전,수거함 설치,대구 동구 안심로400 ,공동주택(아파트 등),무상
11416,"대구신서혁신LH천년나무13,14단지",중소폐가전,수거함 설치,대구 동구 초례로66 ,공동주택(아파트 등),무상
11417,대구신서혁신LH천년나무6단지,중소폐가전,수거함 설치,대구 동구 과학로6길23 ,공동주택(아파트 등),무상
11418,대구역센트럴자이,중소폐가전,수거함 설치,대구 중구 서성로 99 ,공동주택(아파트 등),무상
11419,대구혁신LH천년나무10단지,중소폐가전,수거함 설치,대구 동구 메디밸리로18 ,공동주택(아파트 등),무상
11420,대구혁신도시서한이다음,중소폐가전,수거함 설치,대구 동구 이노밸리로29길56 ,공동주택(아파트 등),무상
11421,대구혁신센텀힐즈,중소폐가전,수거함 설치,대구 동구 혁신대로450 ,공동주택(아파트 등),무상
11422,대성베르힐 2단지,중소폐가전,수거함 설치,충북 청주시 상당구 호미로 2 ,공동주택(아파트 등),무상
11423,대신센트럴자이,중소폐가전,수거함 설치,대구 중구 달구벌대로 1955 ,공동주택(아파트 등),무상
11424,동서청기와,중소폐가전,수거함 설치,대구 동구 아양로49길20 ,공동주택(아파트 등),무상
11425,동촌역태왕아너스르네상스,중소폐가전,수거함 설치,대구 동구 동촌로100 ,공동주택(아파트 등),무상
11426,문화 센트럴칸타빌아파트,중소폐가전,수거함 설치,충북 청주시 상당구 용담로 7 ,공동주택(아파트 등),무상
11427,반월당삼정그린코아,중소폐가전,수거함 설치,대구 중구 중앙대로67길 10 ,공동주택(아파트 등),무상
11428,보성강남타운,중소폐가전,수거함 설치,대구 동구 화랑로88길30 ,공동주택(아파트 등),무상
11429,비하 계룡리슈빌2차,중소폐가전,수거함 설치,충북 청주시 흥덕구 비하로57번길 37 ,공동주택(아파트 등),무상
11430,상록아파트,중소폐가전,수거함 설치,대구 동구 동호로47 ,공동주택(아파트 등),무상
11431,서한이다음4차,중소폐가전,수거함 설치,대구 동구 초례로50 ,공동주택(아파트 등),무상
11432,시티프라디움1단지,중소폐가전,수거함 설치,충북 청주시 상당구 중고개로 142번길 31 ,공동주택(아파트 등),무상
11433,신서동롯데캐슬레전드,중소폐가전,수거함 설치,대구 동구 안심로73길22 ,공동주택(아파트 등),무상
11434,신서화성파크드림,중소폐가전,수거함 설치,대구 동구 반야월북로 221 ,공동주택(아파트 등),무상
11435,신암강남,중소폐가전,수거함 설치,대구 동구 신성로60 ,공동주택(아파트 등),무상
11436,신암청아람,중소폐가전,수거함 설치,대구 동구 신암로20길39 ,공동주택(아파트 등),무상
11437,신천두산위브,중소폐가전,수거함 설치,대구 동구 국채보상로829 ,공동주택(아파트 등),무상
