행정동,지번주소,도로명주소,위도,경도,기준일
중곡1동,서울특별시 광진구 중곡동 637-8,서울특별시 광진구 천호대로 517,37.5590734,127.0764909,2026-03-04
중곡1동,서울특별시 광진구 중곡동 628-15,서울특별시 광진구 면목로 67,37.55986555,127.0777663,2026-03-04
중곡1동,서울특별시 광진구 중곡동 253-16,서울특별시 광진구 긴고랑로2길 49,37.56188143,127.076128,2026-03-04
중곡1동,서울특별시 광진구 중곡동 249-28,서울특별시 광진구 긴고랑로 6,37.56388575,127.0770085,2026-03-04
중곡1동,서울특별시 광진구 중곡동 247-28,서울특별시 광진구 긴고랑로6길 24,37.56262313,127.0777829,2026-03-04
중곡1동,서울특별시 광진구 중곡동 246-46,서울특별시 광진구 긴고랑로6길 19,37.56262811,127.0780283,2026-03-04
중곡1동,서울특별시 광진구 중곡동 243-2,서울특별시 광진구 긴고랑로 42,37.56263787,127.0807937,2026-03-04
중곡1동,서울특별시 광진구 중곡동 163-36,서울특별시 광진구 능동로 361,37.56175367,127.0817828,2026-03-04
중곡1동,서울특별시 광진구 중곡동 163-7,서울특별시 광진구 능동로 355,37.56128518,127.0814843,2026-03-04
중곡1동,서울특별시 광진구 중곡동 166-22,서울특별시 광진구 긴고랑로14길 33,37.56538766,127.0833211,2026-03-04
중곡1동,서울특별시 광진구 중곡동 257-28,,37.56131484,127.0793393,2026-03-04
중곡1동,서울특별시 광진구 중곡동 244-29,서울특별시 광진구 능동로43길 38-3,37.5619289,127.0795667,2026-03-04
중곡1동,서울특별시 광진구 중곡동 244-23,서울특별시 광진구 긴고랑로10길 18,37.56216213,127.0798917,2026-03-04
중곡1동,서울특별시 광진구 중곡동 643-1,서울특별시 광진구 면목로 74,37.56022682,127.0788952,2026-03-04
중곡1동,서울특별시 광진구 중곡동 274-2,,37.56021301,127.0796112,2026-03-04
중곡1동,서울특별시 광진구 중곡동 258-9,서울특별시 광진구 능동로41길 30,37.56038982,127.0792947,2026-03-04
중곡1동,서울특별시 광진구 중곡동 644-1,서울특별시 광진구 천호대로107길 54,37.56003378,127.0796424,2026-03-04
중곡1동,서울특별시 광진구 중곡동 646-5,서울특별시 광진구 천호대로107길 40,37.55939186,127.0793092,2026-03-04
중곡1동,서울특별시 광진구 중곡동 621-2,서울특별시 광진구 면목로 75,37.56059031,127.0781817,2026-03-04
중곡1동,서울특별시 광진구 중곡동 248-33,,37.5632742,127.0772199,2026-03-04
중곡1동,서울특별시 광진구 중곡동 238-17,서울특별시 광진구 동일로 382,37.56469278,127.0769998,2026-03-04
중곡1동,서울특별시 광진구 중곡동 235-4,서울특별시 광진구 동일로 392,37.56540343,127.0776322,2026-03-04
중곡1동,서울특별시 광진구 중곡동 235-2,서울특별시 광진구 동일로 398,37.5658565,127.0777044,2026-03-04
중곡1동,서울특별시 광진구 중곡동 235-18,서울특별시 광진구 긴고랑로1길 21,37.56501078,127.0776365,2026-03-04
중곡2동,서울특별시 광진구 중곡동 119-1,서울특별시 광진구 용마산로1길 39,37.55529182,127.0862024,2026-03-04
